#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1561.785075,31.059890,1675.000000,84424.000000,1.618905,13988393.486300,0.000000
0.500000,1.500000,47.958289,31.703479,1870.000000,15789.000000,0.047714,14574103.114759,0.000000
0.500000,2.500000,23.159349,31.361389,2027.000000,4920.000000,0.023547,14261282.360935,0.000000
0.500000,3.500000,13.969951,25.557403,2263.000000,1812.000000,0.021388,9471122.384498,0.000000
0.500000,4.500000,15.272644,27.174347,2175.000000,659.000000,0.020682,10707454.331459,0.000000
0.500000,5.500000,23.877462,27.236171,1828.000000,252.000000,0.032188,10756230.265610,0.000000
0.500000,6.500000,15.946860,24.177217,1863.000000,99.000000,0.027281,8475798.421856,0.000000
0.500000,7.500000,16.291414,22.151061,1153.000000,48.000000,0.033202,7114707.819129,0.000000
0.500000,8.500000,34.620393,35.080180,2089.000000,37.000000,0.028133,17843975.655361,0.000000

1.500000,0.500000,34.620393,35.080180,2089.000000,37.000000,0.028133,17843975.655361,0.000000
1.500000,1.500000,56.700291,40.291505,2409.000000,19.000000,0.034927,23539378.307202,0.000000
1.500000,2.500000,26.250000,35.948850,2424.000000,12.000000,0.020312,18738637.427805,0.000000
1.500000,3.500000,20.314803,31.965348,1601.000000,7.000000,0.019882,14815860.747192,0.000000
1.500000,4.500000,59.628689,32.054534,1694.000000,5.000000,0.058033,14898651.099477,0.000000
1.500000,5.500000,17.481595,26.465501,1630.000000,4.000000,0.024959,10156130.035312,0.000000
1.500000,6.500000,29.070009,36.063015,1157.000000,1.000000,0.022352,18857845.318208,0.000000
1.500000,7.500000,20.704442,26.986976,1103.000000,4.000000,0.028429,10560304.329052,0.000000
1.500000,8.500000,36.188369,42.746697,1582.000000,0.000000,0.019805,26495561.113593,0.000000

2.500000,0.500000,36.188369,42.746697,1582.000000,0.000000,0.019805,26495561.113593,0.000000
2.500000,1.500000,20.117455,40.307683,2452.000000,1.000000,0.012382,23558285.036618,0.000000
2.500000,2.500000,38.080958,52.734354,1754.000000,1.000000,0.013694,40323225.807125,0.000000
2.500000,3.500000,25.160000,29.729485,1475.000000,2.000000,0.028467,12815712.637288,0.000000
2.500000,4.500000,39.868679,39.647152,1226.000000,1.000000,0.025363,22792501.776883,0.000000
2.500000,5.500000,20.954829,30.009502,1284.000000,0.000000,0.023268,13058267.619188,0.000000
2.500000,6.500000,36.551655,28.177233,997.000000,2.000000,0.046037,11512368.316134,0.000000
2.500000,7.500000,38.164157,25.910153,664.000000,2.000000,0.056848,9734372.063933,0.000000
2.500000,8.500000,31.590814,39.877498,1437.000000,2.000000,0.019866,23058115.264655,0.000000

3.500000,0.500000,31.590814,39.877498,1437.000000,2.000000,0.019866,23058115.264655,0.000000
3.500000,1.500000,24.885417,38.851799,2304.000000,0.000000,0.016486,21887202.768279,0.000000
3.500000,2.500000,23.759629,33.736714,1402.000000,0.000000,0.020875,16503404.845907,0.000000
3.500000,3.500000,35.531124,38.113865,996.000000,1.000000,0.024459,21063667.178251,0.000000
3.500000,4.500000,47.107317,39.613920,1025.000000,0.000000,0.030019,22754308.126115,0.000000
3.500000,5.500000,28.142857,31.059329,875.000000,0.000000,0.029173,13987887.731778,0.000000
3.500000,6.500000,29.788091,32.422759,571.000000,0.000000,0.028336,15242911.919053,0.000000
3.500000,7.500000,25.589852,22.861746,473.000000,0.000000,0.048961,7578561.714222,0.000000
3.500000,8.500000,49.574873,41.335181,1576.000000,0.000000,0.029015,24774659.195515,0.000000

4.500000,0.500000,49.574873,41.335181,1576.000000,0.000000,0.029015,24774659.195515,0.000000
4.500000,1.500000,51.501295,49.704216,1544.000000,0.000000,0.020846,35822381.452354,0.000000
4.500000,2.500000,54.056540,55.295853,1185.000000,0.000000,0.017679,44335655.334437,0.000000
